Hospital_ID,Hospital_Name,State,City,Hospital_Type,Beds,Rating,Contact,Email,Pincode,Accredited
HOS0759,City Hospital 759,Telangana,Delhi,Private,650,4.0,9115113943,h758@hospital.com,132054,No
HOS0760,City Hospital 760,Uttar Pradesh,Pune,Private,922,4.5,9710051646,h759@hospital.com,865473,Yes
HOS0761,City Hospital 761,Karnataka,Hyderabad,Private,70,3.2,9780520609,h760@hospital.com,713735,No
HOS0762,City Hospital 762,Uttar Pradesh,Delhi,Private,848,3.4,9172590208,h761@hospital.com,944944,Yes
HOS0763,City Hospital 763,Delhi,Delhi,Private,298,3.6,9731229277,h762@hospital.com,588032,No
HOS0764,City Hospital 764,Gujarat,Pune,Private,396,4.5,9710548864,h763@hospital.com,198718,No
HOS0765,City Hospital 765,Uttar Pradesh,Hyderabad,Private,224,4.6,9267290414,h764@hospital.com,715626,Yes
HOS0766,City Hospital 766,Maharashtra,Pune,Government,260,3.4,9295230330,h765@hospital.com,410673,No
HOS0767,City Hospital 767,West Bengal,Hyderabad,Government,410,4.3,9441543278,h766@hospital.com,940769,Yes
HOS0768,City Hospital 768,West Bengal,Delhi,Government,537,5.0,9835466650,h767@hospital.com,767587,Yes
HOS0769,City Hospital 769,Karnataka,Pune,Government,270,3.1,9211575193,h768@hospital.com,814433,No
HOS0770,City Hospital 770,Uttar Pradesh,Pune,Government,659,4.5,9300917281,h769@hospital.com,430791,Yes
HOS0771,City Hospital 771,Karnataka,Delhi,Private,759,4.3,9349492348,h770@hospital.com,779178,Yes
HOS0772,City Hospital 772,West Bengal,Hyderabad,Private,491,4.1,9418624014,h771@hospital.com,225573,No
HOS0773,City Hospital 773,Uttar Pradesh,Hyderabad,Government,644,4.9,9325366264,h772@hospital.com,161899,No
HOS0774,City Hospital 774,Gujarat,Pune,Government,575,4.3,9419305815,h773@hospital.com,848347,Yes
HOS0775,City Hospital 775,Delhi,Delhi,Private,587,4.1,9674500411,h774@hospital.com,196946,Yes
HOS0776,City Hospital 776,Maharashtra,Pune,Government,661,4.3,9422659443,h775@hospital.com,348526,Yes
HOS0777,City Hospital 777,West Bengal,Pune,Government,363,4.3,9601112960,h776@hospital.com,571113,No
HOS0778,City Hospital 778,Tamil Nadu,Hyderabad,Private,287,5.0,9889952313,h777@hospital.com,331387,No
HOS0779,City Hospital 779,Tamil Nadu,Delhi,Private,400,3.4,9826643577,h778@hospital.com,129050,No
HOS0780,City Hospital 780,Delhi,Pune,Private,698,4.5,9634608890,h779@hospital.com,336329,No
HOS0781,City Hospital 781,Karnataka,Delhi,Private,374,4.5,9685526972,h780@hospital.com,419051,No
HOS0782,City Hospital 782,Telangana,Pune,Private,628,3.8,9203486556,h781@hospital.com,639422,Yes
HOS0783,City Hospital 783,Telangana,Delhi,Government,251,3.1,9103570922,h782@hospital.com,114383,Yes
HOS0784,City Hospital 784,Gujarat,Hyderabad,Private,472,4.5,9456463588,h783@hospital.com,427106,Yes
HOS0785,City Hospital 785,West Bengal,Hyderabad,Government,254,4.4,9722091732,h784@hospital.com,818562,No
HOS0786,City Hospital 786,Tamil Nadu,Delhi,Government,619,4.5,9359849367,h785@hospital.com,520074,No
HOS0787,City Hospital 787,Telangana,Pune,Private,424,3.9,9519473174,h786@hospital.com,868555,Yes
HOS0788,City Hospital 788,Maharashtra,Hyderabad,Private,385,4.0,9886739919,h787@hospital.com,935763,Yes
HOS0789,City Hospital 789,Maharashtra,Delhi,Government,890,4.4,9104455415,h788@hospital.com,976714,Yes
HOS0790,City Hospital 790,West Bengal,Hyderabad,Private,248,4.6,9790453294,h789@hospital.com,968945,Yes
HOS0791,City Hospital 791,West Bengal,Pune,Private,802,4.4,9218924123,h790@hospital.com,942788,Yes
HOS0792,City Hospital 792,West Bengal,Hyderabad,Private,234,4.9,9410814267,h791@hospital.com,576341,Yes
HOS0793,City Hospital 793,Maharashtra,Delhi,Private,782,4.7,9864830117,h792@hospital.com,816425,Yes
HOS0794,City Hospital 794,Uttar Pradesh,Pune,Government,710,4.8,9224608402,h793@hospital.com,718644,No
HOS0795,City Hospital 795,Delhi,Pune,Private,942,4.1,9664787217,h794@hospital.com,917795,Yes
HOS0796,City Hospital 796,Delhi,Hyderabad,Government,623,4.7,9362155340,h795@hospital.com,653034,No
HOS0797,City Hospital 797,Delhi,Delhi,Government,61,4.4,9181974424,h796@hospital.com,911570,No
HOS0798,City Hospital 798,West Bengal,Pune,Private,762,4.2,9177458001,h797@hospital.com,317602,No
HOS0799,City Hospital 799,Gujarat,Pune,Government,801,4.1,9630710543,h798@hospital.com,416287,No
HOS0800,City Hospital 800,Delhi,Delhi,Government,374,4.2,9773421403,h799@hospital.com,351079,No
HOS0801,City Hospital 801,Tamil Nadu,Hyderabad,Private,140,3.2,9828806699,h800@hospital.com,429055,No
HOS0802,City Hospital 802,Maharashtra,Pune,Private,68,5.0,9167918230,h801@hospital.com,790754,No
HOS0803,City Hospital 803,West Bengal,Hyderabad,Government,486,3.8,9433763655,h802@hospital.com,106698,Yes
HOS0804,City Hospital 804,Karnataka,Hyderabad,Government,292,3.6,9944718039,h803@hospital.com,986944,No
HOS0805,City Hospital 805,Gujarat,Pune,Private,660,4.1,9617619808,h804@hospital.com,774134,No
HOS0806,City Hospital 806,Telangana,Hyderabad,Private,549,4.8,9658670602,h805@hospital.com,851028,Yes
HOS0807,City Hospital 807,Tamil Nadu,Delhi,Government,591,3.4,9947332126,h806@hospital.com,835069,No
HOS0808,City Hospital 808,Karnataka,Delhi,Government,80,3.3,9284805349,h807@hospital.com,146490,Yes
HOS0809,City Hospital 809,Karnataka,Hyderabad,Private,516,3.9,9969281747,h808@hospital.com,847865,No
HOS0810,City Hospital 810,Delhi,Pune,Private,857,4.5,9834856088,h809@hospital.com,971732,Yes
HOS0811,City Hospital 811,Uttar Pradesh,Pune,Private,87,4.5,9400622441,h810@hospital.com,545670,No
HOS0812,City Hospital 812,Delhi,Hyderabad,Government,198,3.5,9840713197,h811@hospital.com,945549,Yes
HOS0813,City Hospital 813,Uttar Pradesh,Pune,Government,509,4.5,9742583664,h812@hospital.com,588825,Yes
HOS0814,City Hospital 814,Uttar Pradesh,Hyderabad,Government,907,3.1,9998162979,h813@hospital.com,812403,Yes
HOS0815,City Hospital 815,Tamil Nadu,Hyderabad,Private,138,4.5,9177081097,h814@hospital.com,230550,No
HOS0816,City Hospital 816,Delhi,Delhi,Private,745,3.2,9302423527,h815@hospital.com,905068,Yes
HOS0817,City Hospital 817,Maharashtra,Pune,Private,693,3.6,9736518573,h816@hospital.com,391121,Yes
HOS0818,City Hospital 818,West Bengal,Pune,Private,539,3.9,9845866205,h817@hospital.com,696514,No
HOS0819,City Hospital 819,Maharashtra,Hyderabad,Government,229,4.0,9616151432,h818@hospital.com,170584,No
HOS0820,City Hospital 820,Delhi,Pune,Private,806,4.6,9530973438,h819@hospital.com,922211,Yes
HOS0821,City Hospital 821,Telangana,Pune,Government,512,3.9,9312434404,h820@hospital.com,390150,No
HOS0822,City Hospital 822,Uttar Pradesh,Delhi,Government,65,3.7,9168761329,h821@hospital.com,653796,No
HOS0823,City Hospital 823,Tamil Nadu,Delhi,Private,808,3.8,9719261281,h822@hospital.com,772041,No
HOS0824,City Hospital 824,Telangana,Delhi,Government,68,3.4,9129906735,h823@hospital.com,596861,No
HOS0825,City Hospital 825,Uttar Pradesh,Pune,Private,820,3.9,9321631352,h824@hospital.com,510457,No
HOS0826,City Hospital 826,Telangana,Pune,Private,333,3.6,9358498605,h825@hospital.com,318052,No
HOS0827,City Hospital 827,Gujarat,Hyderabad,Private,503,4.2,9136052170,h826@hospital.com,893656,No
HOS0828,City Hospital 828,Tamil Nadu,Hyderabad,Private,818,4.7,9707487626,h827@hospital.com,553859,No
HOS0829,City Hospital 829,Uttar Pradesh,Delhi,Government,324,4.4,9464575152,h828@hospital.com,579184,No
HOS0830,City Hospital 830,West Bengal,Pune,Government,842,3.1,9215112166,h829@hospital.com,283938,Yes
HOS0831,City Hospital 831,Tamil Nadu,Hyderabad,Government,523,3.4,9162906344,h830@hospital.com,115484,No
HOS0832,City Hospital 832,Telangana,Hyderabad,Government,344,3.2,9690589727,h831@hospital.com,245191,Yes
HOS0833,City Hospital 833,Tamil Nadu,Hyderabad,Government,503,4.5,9938581104,h832@hospital.com,855342,Yes
HOS0834,City Hospital 834,Tamil Nadu,Pune,Private,935,4.9,9754759927,h833@hospital.com,836112,No
HOS0835,City Hospital 835,Maharashtra,Delhi,Private,725,3.1,9526611553,h834@hospital.com,841013,Yes
HOS0836,City Hospital 836,Karnataka,Hyderabad,Government,942,4.1,9190468635,h835@hospital.com,591815,No
HOS0837,City Hospital 837,Gujarat,Delhi,Private,966,4.8,9451304543,h836@hospital.com,315789,Yes
HOS0838,City Hospital 838,Delhi,Hyderabad,Government,675,4.0,9533325153,h837@hospital.com,639466,No
HOS0839,City Hospital 839,Telangana,Hyderabad,Private,76,4.5,9562946525,h838@hospital.com,415731,Yes
HOS0840,City Hospital 840,Uttar Pradesh,Delhi,Government,310,4.0,9214144944,h839@hospital.com,795636,Yes
HOS0841,City Hospital 841,Maharashtra,Pune,Private,93,4.8,9300555243,h840@hospital.com,330533,Yes
HOS0842,City Hospital 842,Gujarat,Hyderabad,Government,475,3.7,9992523670,h841@hospital.com,401991,Yes
HOS0843,City Hospital 843,Uttar Pradesh,Pune,Government,558,3.6,9623306774,h842@hospital.com,122957,No
HOS0844,City Hospital 844,Telangana,Hyderabad,Government,776,4.4,9844179604,h843@hospital.com,724961,Yes
HOS0845,City Hospital 845,Telangana,Hyderabad,Private,662,3.5,9448641284,h844@hospital.com,589633,Yes
HOS0846,City Hospital 846,Karnataka,Pune,Private,336,4.8,9106649118,h845@hospital.com,819957,No
HOS0847,City Hospital 847,Telangana,Pune,Government,977,5.0,9180811963,h846@hospital.com,122751,No
HOS0848,City Hospital 848,Tamil Nadu,Hyderabad,Private,178,4.2,9450028562,h847@hospital.com,738189,Yes
HOS0849,City Hospital 849,Gujarat,Delhi,Government,755,4.6,9245142128,h848@hospital.com,814156,No
HOS0850,City Hospital 850,Karnataka,Hyderabad,Government,108,3.6,9949979665,h849@hospital.com,723710,No
HOS0851,City Hospital 851,Maharashtra,Delhi,Private,78,3.1,9416834373,h850@hospital.com,267336,Yes
HOS0852,City Hospital 852,Uttar Pradesh,Delhi,Government,965,4.2,9912242871,h851@hospital.com,254138,Yes
HOS0853,City Hospital 853,Karnataka,Hyderabad,Private,804,3.1,9179067270,h852@hospital.com,478759,No
HOS0854,City Hospital 854,Maharashtra,Pune,Private,861,4.7,9387598433,h853@hospital.com,105807,No
HOS0855,City Hospital 855,Maharashtra,Hyderabad,Private,881,4.7,9682631478,h854@hospital.com,571976,No
HOS0856,City Hospital 856,West Bengal,Delhi,Government,138,3.9,9718887299,h855@hospital.com,469455,Yes
HOS0857,City Hospital 857,Tamil Nadu,Delhi,Government,390,4.1,9889428732,h856@hospital.com,789887,Yes
HOS0858,City Hospital 858,West Bengal,Delhi,Government,664,3.5,9139211217,h857@hospital.com,952224,No
HOS0859,City Hospital 859,Delhi,Pune,Private,163,3.2,9700476231,h858@hospital.com,999697,No
HOS0860,City Hospital 860,Tamil Nadu,Pune,Private,772,3.3,9346184563,h859@hospital.com,790093,Yes
HOS0861,City Hospital 861,Tamil Nadu,Hyderabad,Government,105,4.5,9444170322,h860@hospital.com,804723,No
HOS0862,City Hospital 862,Telangana,Pune,Government,406,3.9,9824399047,h861@hospital.com,371485,No
HOS0863,City Hospital 863,Tamil Nadu,Pune,Government,527,4.7,9702473351,h862@hospital.com,451343,No
HOS0864,City Hospital 864,Gujarat,Pune,Private,960,3.9,9952713884,h863@hospital.com,797968,No
HOS0865,City Hospital 865,West Bengal,Pune,Government,815,3.2,9564296156,h864@hospital.com,621832,No
HOS0866,City Hospital 866,West Bengal,Delhi,Private,329,4.2,9242955524,h865@hospital.com,793685,Yes
HOS0867,City Hospital 867,Karnataka,Delhi,Government,394,4.7,9416442585,h866@hospital.com,933156,No
HOS0868,City Hospital 868,West Bengal,Pune,Government,808,4.4,9442655171,h867@hospital.com,971151,Yes
HOS0869,City Hospital 869,Telangana,Delhi,Private,280,3.5,9925655975,h868@hospital.com,383041,No
HOS0870,City Hospital 870,Gujarat,Pune,Government,174,4.8,9358871134,h869@hospital.com,968775,Yes
HOS0871,City Hospital 871,Delhi,Delhi,Government,724,4.5,9762330390,h870@hospital.com,138962,Yes
HOS0872,City Hospital 872,Karnataka,Delhi,Government,784,3.7,9259966471,h871@hospital.com,347612,Yes
HOS0873,City Hospital 873,Tamil Nadu,Delhi,Government,413,3.0,9672279560,h872@hospital.com,312411,Yes
HOS0874,City Hospital 874,Telangana,Delhi,Government,909,4.8,9534185596,h873@hospital.com,214709,Yes
HOS0875,City Hospital 875,Telangana,Hyderabad,Government,526,4.9,9442006066,h874@hospital.com,308154,No
HOS0876,City Hospital 876,Maharashtra,Pune,Government,969,3.1,9691124298,h875@hospital.com,578529,No
HOS0877,City Hospital 877,Tamil Nadu,Pune,Private,721,3.1,9398155565,h876@hospital.com,393587,No
HOS0878,City Hospital 878,Telangana,Pune,Government,577,4.1,9120252303,h877@hospital.com,500938,Yes
HOS0879,City Hospital 879,Karnataka,Delhi,Private,225,3.9,9156129223,h878@hospital.com,998282,Yes
HOS0880,City Hospital 880,Telangana,Hyderabad,Government,250,3.3,9280068511,h879@hospital.com,873894,No
HOS0881,City Hospital 881,West Bengal,Delhi,Government,667,4.0,9504058600,h880@hospital.com,852630,Yes
HOS0882,City Hospital 882,Uttar Pradesh,Pune,Government,697,3.5,9290421583,h881@hospital.com,637710,Yes
HOS0883,City Hospital 883,Karnataka,Pune,Government,73,4.9,9628478284,h882@hospital.com,166750,No
HOS0884,City Hospital 884,Uttar Pradesh,Hyderabad,Private,764,4.5,9767601167,h883@hospital.com,766954,Yes
HOS0885,City Hospital 885,Karnataka,Pune,Private,520,3.8,9500893461,h884@hospital.com,171138,Yes
HOS0886,City Hospital 886,Gujarat,Pune,Private,532,3.8,9988583395,h885@hospital.com,129011,No
HOS0887,City Hospital 887,Tamil Nadu,Delhi,Government,818,5.0,9920255369,h886@hospital.com,565299,Yes
HOS0888,City Hospital 888,Gujarat,Hyderabad,Private,278,3.8,9664491337,h887@hospital.com,426897,No
HOS0889,City Hospital 889,Telangana,Hyderabad,Government,195,3.8,9357728810,h888@hospital.com,940239,Yes
HOS0890,City Hospital 890,Uttar Pradesh,Hyderabad,Government,392,3.8,9550053041,h889@hospital.com,678913,Yes
HOS0891,City Hospital 891,West Bengal,Pune,Government,103,3.1,9296611820,h890@hospital.com,432299,Yes
HOS0892,City Hospital 892,Uttar Pradesh,Pune,Government,597,4.9,9819572126,h891@hospital.com,709704,Yes
HOS0893,City Hospital 893,Gujarat,Pune,Government,794,3.4,9224212090,h892@hospital.com,915437,No
HOS0894,City Hospital 894,West Bengal,Pune,Private,520,5.0,9797824041,h893@hospital.com,964079,Yes
HOS0895,City Hospital 895,Gujarat,Delhi,Government,215,3.9,9121546289,h894@hospital.com,929451,Yes
HOS0896,City Hospital 896,Gujarat,Pune,Private,630,4.5,9880162306,h895@hospital.com,378669,Yes
HOS0897,City Hospital 897,Maharashtra,Hyderabad,Private,525,3.7,9465145916,h896@hospital.com,914803,Yes
HOS0898,City Hospital 898,Uttar Pradesh,Delhi,Private,431,3.8,9440455205,h897@hospital.com,183739,Yes
HOS0899,City Hospital 899,Karnataka,Pune,Government,237,3.8,9599500951,h898@hospital.com,179917,Yes
HOS0900,City Hospital 900,Uttar Pradesh,Hyderabad,Private,839,3.5,9990819960,h899@hospital.com,776203,No
HOS0901,City Hospital 901,Karnataka,Hyderabad,Government,502,3.9,9476224157,h900@hospital.com,356998,Yes
HOS0902,City Hospital 902,Telangana,Delhi,Private,807,4.1,9324664562,h901@hospital.com,756451,Yes
HOS0903,City Hospital 903,Karnataka,Delhi,Private,627,3.1,9437829764,h902@hospital.com,925058,Yes
HOS0904,City Hospital 904,Gujarat,Pune,Private,404,3.6,9984097363,h903@hospital.com,212335,No
HOS0905,City Hospital 905,Karnataka,Hyderabad,Private,386,4.9,9681204517,h904@hospital.com,646048,No
HOS0906,City Hospital 906,Karnataka,Delhi,Government,967,3.2,9267462370,h905@hospital.com,293022,Yes
HOS0907,City Hospital 907,Telangana,Hyderabad,Private,295,3.8,9144457152,h906@hospital.com,924732,Yes
HOS0908,City Hospital 908,Uttar Pradesh,Hyderabad,Government,703,3.5,9943911353,h907@hospital.com,997177,No
HOS0909,City Hospital 909,Telangana,Delhi,Private,225,4.7,9803854976,h908@hospital.com,707802,No
HOS0910,City Hospital 910,Uttar Pradesh,Hyderabad,Government,530,4.4,9621032421,h909@hospital.com,346507,Yes
HOS0911,City Hospital 911,Gujarat,Pune,Private,797,3.8,9971075374,h910@hospital.com,499692,No
HOS0912,City Hospital 912,Gujarat,Pune,Private,827,4.3,9289247967,h911@hospital.com,887841,No
HOS0913,City Hospital 913,Telangana,Pune,Government,759,4.3,9951927042,h912@hospital.com,824704,No
HOS0914,City Hospital 914,Delhi,Pune,Private,208,3.4,9774419193,h913@hospital.com,999522,Yes
HOS0915,City Hospital 915,Maharashtra,Hyderabad,Government,923,4.0,9378172048,h914@hospital.com,112141,No
HOS0916,City Hospital 916,Gujarat,Hyderabad,Government,616,3.1,9475506795,h915@hospital.com,268452,No
HOS0917,City Hospital 917,West Bengal,Hyderabad,Government,417,3.1,9299622125,h916@hospital.com,739717,No
HOS0918,City Hospital 918,Karnataka,Delhi,Government,280,3.4,9172128867,h917@hospital.com,651877,No
HOS0919,City Hospital 919,West Bengal,Pune,Private,801,4.9,9800548156,h918@hospital.com,298213,No
HOS0920,City Hospital 920,Karnataka,Pune,Government,327,4.4,9399998723,h919@hospital.com,188062,Yes
HOS0921,City Hospital 921,West Bengal,Hyderabad,Government,875,3.4,9370671696,h920@hospital.com,306422,Yes
HOS0922,City Hospital 922,Maharashtra,Delhi,Private,980,4.9,9755732939,h921@hospital.com,100206,No
HOS0923,City Hospital 923,Gujarat,Pune,Government,212,4.9,9895581648,h922@hospital.com,942475,No
HOS0924,City Hospital 924,Uttar Pradesh,Pune,Government,512,3.9,9835913592,h923@hospital.com,222948,Yes
HOS0925,City Hospital 925,Maharashtra,Hyderabad,Government,489,3.4,9203936186,h924@hospital.com,862402,Yes
HOS0926,City Hospital 926,Gujarat,Hyderabad,Government,124,4.6,9296016146,h925@hospital.com,749737,No
HOS0927,City Hospital 927,Maharashtra,Delhi,Government,117,3.3,9966299997,h926@hospital.com,589994,Yes
HOS0928,City Hospital 928,Uttar Pradesh,Pune,Government,784,4.5,9972962761,h927@hospital.com,402966,Yes
HOS0929,City Hospital 929,Uttar Pradesh,Pune,Private,193,4.6,9436371763,h928@hospital.com,864925,No
HOS0930,City Hospital 930,Tamil Nadu,Hyderabad,Private,933,3.5,9950440083,h929@hospital.com,864508,Yes
HOS0931,City Hospital 931,Karnataka,Delhi,Private,230,4.0,9512367426,h930@hospital.com,889070,No
HOS0932,City Hospital 932,Uttar Pradesh,Pune,Private,415,4.4,9524158711,h931@hospital.com,709122,Yes
HOS0933,City Hospital 933,Karnataka,Pune,Government,364,4.7,9259989972,h932@hospital.com,208942,Yes
HOS0934,City Hospital 934,West Bengal,Pune,Private,439,4.6,9945718234,h933@hospital.com,648934,No
HOS0935,City Hospital 935,Maharashtra,Pune,Private,568,4.6,9598258865,h934@hospital.com,947825,Yes
HOS0936,City Hospital 936,Delhi,Hyderabad,Private,391,4.1,9321276445,h935@hospital.com,784251,Yes
HOS0937,City Hospital 937,Maharashtra,Pune,Government,156,4.6,9342087704,h936@hospital.com,849629,Yes
HOS0938,City Hospital 938,West Bengal,Delhi,Government,860,4.3,9142786584,h937@hospital.com,367463,No
HOS0939,City Hospital 939,Karnataka,Pune,Private,827,4.2,9974013620,h938@hospital.com,272670,Yes
HOS0940,City Hospital 940,Delhi,Pune,Government,141,4.9,9207436047,h939@hospital.com,966286,No
HOS0941,City Hospital 941,Tamil Nadu,Delhi,Government,533,3.2,9308347362,h940@hospital.com,338821,No
HOS0942,City Hospital 942,Gujarat,Pune,Private,628,3.4,9566219173,h941@hospital.com,746846,Yes
HOS0943,City Hospital 943,Telangana,Delhi,Private,478,3.1,9764428554,h942@hospital.com,269162,No
HOS0944,City Hospital 944,Uttar Pradesh,Pune,Private,465,5.0,9164473922,h943@hospital.com,872847,No
HOS0945,City Hospital 945,West Bengal,Hyderabad,Government,104,3.1,9533355264,h944@hospital.com,946629,Yes
HOS0946,City Hospital 946,Karnataka,Delhi,Private,82,4.1,9875469944,h945@hospital.com,782917,Yes
HOS0947,City Hospital 947,Maharashtra,Delhi,Private,207,4.6,9953733750,h946@hospital.com,403969,No
HOS0948,City Hospital 948,Telangana,Pune,Private,149,3.9,9745767337,h947@hospital.com,268911,Yes
HOS0949,City Hospital 949,Maharashtra,Hyderabad,Private,674,4.9,9588443395,h948@hospital.com,846325,Yes
HOS0950,City Hospital 950,Delhi,Hyderabad,Private,733,4.9,9613777030,h949@hospital.com,388656,No
HOS0951,City Hospital 951,West Bengal,Delhi,Government,696,3.9,9184053995,h950@hospital.com,419775,Yes
HOS0952,City Hospital 952,Karnataka,Hyderabad,Government,323,3.4,9116098306,h951@hospital.com,707708,Yes
HOS0953,City Hospital 953,Gujarat,Hyderabad,Private,242,5.0,9124361853,h952@hospital.com,811707,No
HOS0954,City Hospital 954,Tamil Nadu,Pune,Private,805,3.0,9142800954,h953@hospital.com,410556,Yes
HOS0955,City Hospital 955,Telangana,Hyderabad,Government,805,4.6,9631875952,h954@hospital.com,236147,No
HOS0956,City Hospital 956,Delhi,Delhi,Government,142,3.2,9308299825,h955@hospital.com,983048,Yes
HOS0957,City Hospital 957,Karnataka,Hyderabad,Private,850,4.4,9966037291,h956@hospital.com,148855,No
HOS0958,City Hospital 958,Maharashtra,Delhi,Government,424,3.3,9993701848,h957@hospital.com,515256,Yes
HOS0959,City Hospital 959,Delhi,Pune,Private,639,4.4,9366676526,h958@hospital.com,337703,No
HOS0960,City Hospital 960,Maharashtra,Delhi,Government,61,3.8,9465274462,h959@hospital.com,862232,No
HOS0961,City Hospital 961,Delhi,Hyderabad,Government,285,4.2,9252035753,h960@hospital.com,483985,No
HOS0962,City Hospital 962,Telangana,Delhi,Private,444,4.0,9325055882,h961@hospital.com,922194,No
HOS0963,City Hospital 963,West Bengal,Hyderabad,Government,635,4.1,9174407623,h962@hospital.com,445099,No
HOS0964,City Hospital 964,Telangana,Hyderabad,Government,675,3.5,9700453876,h963@hospital.com,345189,No
HOS0965,City Hospital 965,Tamil Nadu,Pune,Private,545,3.0,9134361403,h964@hospital.com,449278,No
HOS0966,City Hospital 966,Uttar Pradesh,Pune,Government,291,4.2,9863417061,h965@hospital.com,571934,No
HOS0967,City Hospital 967,Uttar Pradesh,Delhi,Government,123,3.6,9711168717,h966@hospital.com,860347,Yes
HOS0968,City Hospital 968,Karnataka,Hyderabad,Private,470,4.4,9383877790,h967@hospital.com,489437,No
HOS0969,City Hospital 969,Gujarat,Pune,Government,746,3.8,9890741375,h968@hospital.com,337026,Yes
HOS0970,City Hospital 970,Uttar Pradesh,Delhi,Private,177,4.4,9208554742,h969@hospital.com,549988,Yes
HOS0971,City Hospital 971,Telangana,Delhi,Government,580,3.8,9324737677,h970@hospital.com,660709,No
HOS0972,City Hospital 972,Tamil Nadu,Pune,Government,615,3.2,9115816418,h971@hospital.com,146075,Yes
HOS0973,City Hospital 973,Gujarat,Pune,Government,817,4.9,9311252565,h972@hospital.com,814733,No
HOS0974,City Hospital 974,Tamil Nadu,Hyderabad,Private,476,4.7,9406737205,h973@hospital.com,788395,No
HOS0975,City Hospital 975,Tamil Nadu,Delhi,Government,962,3.3,9520156692,h974@hospital.com,827854,Yes
HOS0976,City Hospital 976,Karnataka,Pune,Government,954,3.8,9477025748,h975@hospital.com,546250,Yes
HOS0977,City Hospital 977,Delhi,Hyderabad,Government,333,3.1,9362060990,h976@hospital.com,819448,Yes
HOS0978,City Hospital 978,Gujarat,Pune,Private,487,5.0,9793332263,h977@hospital.com,106654,Yes
HOS0979,City Hospital 979,Uttar Pradesh,Hyderabad,Government,322,3.4,9259055915,h978@hospital.com,834861,No
HOS0980,City Hospital 980,Telangana,Hyderabad,Private,926,4.5,9523075886,h979@hospital.com,765710,No
HOS0981,City Hospital 981,West Bengal,Pune,Government,823,3.3,9494645244,h980@hospital.com,303791,No
HOS0982,City Hospital 982,Karnataka,Pune,Government,509,4.7,9588936900,h981@hospital.com,171738,Yes
HOS0983,City Hospital 983,West Bengal,Pune,Government,245,4.8,9973583298,h982@hospital.com,120772,No
HOS0984,City Hospital 984,Karnataka,Hyderabad,Government,869,3.5,9780650647,h983@hospital.com,907251,Yes
HOS0985,City Hospital 985,Telangana,Hyderabad,Government,761,3.6,9527463683,h984@hospital.com,919323,Yes
HOS0986,City Hospital 986,Uttar Pradesh,Hyderabad,Government,241,4.1,9573029171,h985@hospital.com,303619,No
HOS0987,City Hospital 987,Tamil Nadu,Delhi,Private,520,3.7,9699958541,h986@hospital.com,955831,No
HOS0988,City Hospital 988,Uttar Pradesh,Delhi,Government,502,3.3,9961913360,h987@hospital.com,573906,No
HOS0989,City Hospital 989,Karnataka,Delhi,Private,162,4.8,9442950084,h988@hospital.com,799450,Yes
HOS0990,City Hospital 990,Maharashtra,Delhi,Government,192,4.1,9168343852,h989@hospital.com,430428,Yes
HOS0991,City Hospital 991,Delhi,Hyderabad,Private,118,4.2,9207694452,h990@hospital.com,129815,Yes
HOS0992,City Hospital 992,Gujarat,Pune,Government,792,3.4,9317709093,h991@hospital.com,856087,No
HOS0993,City Hospital 993,Maharashtra,Hyderabad,Private,319,3.7,9929557064,h992@hospital.com,125309,No
HOS0994,City Hospital 994,Maharashtra,Hyderabad,Government,531,3.8,9744303990,h993@hospital.com,526539,Yes
HOS0995,City Hospital 995,West Bengal,Pune,Private,93,4.2,9363924675,h994@hospital.com,359227,Yes
HOS0996,City Hospital 996,West Bengal,Hyderabad,Private,600,3.4,9185345210,h995@hospital.com,559421,Yes
HOS0997,City Hospital 997,West Bengal,Delhi,Private,174,3.6,9270114273,h996@hospital.com,137338,No
HOS0998,City Hospital 998,Uttar Pradesh,Pune,Private,481,4.4,9998659965,h997@hospital.com,439763,No
HOS0999,City Hospital 999,Delhi,Delhi,Government,91,4.1,9594525542,h998@hospital.com,126998,Yes
HOS1000,City Hospital 1000,Telangana,Hyderabad,Private,312,4.2,9943482818,h999@hospital.com,147946,Yes
